Timestamp,ASIN,SKU,"ROI, %",Estimated Sales Velocity
7/24/2025 3:05:57,B0002TT36Q,W3-H7LU-CTRI,45,0.69
7/24/2025 3:05:57,B09MTXZY2Y,OW-ONY2-KNM7,6,0.67
7/24/2025 3:05:57,B09LDDFK4R,L5-PF3B-WHU4,23,0.65
7/24/2025 3:05:57,B07TGKYLLT,E4-HG4R-5022,49,0.64
7/24/2025 3:05:57,B09P24GP9M,RS-NSGK-AN7M,4,0.59
7/24/2025 3:05:57,B076VTQGGL,XY-SHVR-W7PG,67,0.57
7/24/2025 3:05:57,B07QQDMJ6M,EV-CHU5-XU3G,66,0.5
7/24/2025 3:05:57,B002KFZKZ8,2G-AYBQ-TUQG,17,0.46
7/24/2025 3:05:57,B00FO70GG2,MV-UNOG-CTUU,15,0.4
7/24/2025 3:05:57,B081SWQNFS,88-PT9Z-DP6C,212,0.34
7/24/2025 3:05:57,B003L6RJDQ,UE-BZE5-I0WM,56,0.33
7/24/2025 3:05:57,B00KB225MS,A9-2Y9G-M2K7,-25,0.33
7/24/2025 3:05:57,B0CNT2Z32S,TA-7DAZ-18PU,-5,0.3
7/24/2025 3:05:57,B00BUY54DI,FA-LRV6-YRFW,53,0.24
7/24/2025 3:05:57,B0BMKQKC3M,X1-APP3-4HQ6,56,0.24
7/24/2025 3:05:57,B07QXSDZJM,SC-LYFM-ORXK,46,0.23
7/24/2025 3:05:57,B00605WJ9O,6L-SDA9-P13J,8,0.22
7/24/2025 3:05:57,B00VQTO21M,DD-94AN-QL9L,82,0.22
7/24/2025 3:05:57,B0037B0C66,K5-QUBI-YTWD,-5,0.18
7/24/2025 3:05:57,B09M3RB8R1,0N-X5KF-213D,13,0.16
7/24/2025 3:05:57,B0001P0DLU,JB-RGB6-LZOJ,11,0.15
7/24/2025 3:05:57,B06XXDNH1P,SR-6OBB-WC03,12,0.15
7/24/2025 3:05:57,B010E25DI2,4F-HT42-FD26,25,0.14
7/24/2025 3:05:57,B079MFZL6K,98-MF34-BSCF,35,0.13
7/24/2025 3:05:57,B0009JJZ8A,GK-YI4S-C158,6,0.12
7/24/2025 3:05:57,B000FPU2SK,TK-E7QE-T40G,-2,0.12
7/24/2025 3:05:57,B0D3JC45CK,IB-U5FA-BO2Y,-28,0.11
7/24/2025 3:05:57,9188805646,LV-425G-BY4X,36,0.1
7/24/2025 3:05:57,B003SYNGE2,D1-LSS7-93U8,25,0.1
7/24/2025 3:05:57,B01CKK8CU2,BQ-O3OI-FTJU,118,0.1
7/24/2025 3:05:57,B0BWFT5RGN,0X-VJWI-4OT8,-64,0.08
7/24/2025 3:05:57,B0CS3VF4GK,GJ-2OZK-0GCA,33,0.08
7/24/2025 3:05:57,B07RRQX71T,FBA15K3QTGNT_unexpected_item_01,139,0.07
7/24/2025 3:05:57,B002DPGTF0,US-AK96-YFSB,113,0.06
7/24/2025 3:05:57,B08CVTBP81,UT-WXOQ-6CZL,-18,0.06
7/24/2025 3:05:57,B09M3PQRBG,GY-FO04-RDYL,12,0.06
7/24/2025 3:05:57,B09NQD4S5N,0R-GRRH-W0Z9,145,0.06
7/24/2025 3:05:57,B09NQDQ8X7,VO-A6AR-18YS,143,0.06
7/24/2025 3:05:57,B0BBH9MHBH,ZB-PV7O-TKUD,63,0.06
7/24/2025 3:05:57,B0001P15T4,AF-KIHX-ANYY,17,0.05
7/24/2025 3:05:57,B00D1V5FPU,8M-LM6B-F2Q5,23,0.05
7/24/2025 3:05:57,B08P63MSS9,TJ-6LOP-OPEU,82,0.05
7/24/2025 3:05:57,B0915M1DLF,SQ-7QYT-5D5B,66,0.05
7/24/2025 3:05:57,B0CP69JJGG,3B-3H3V-Z93T,-53,0.05
7/24/2025 3:05:57,B00BWU7MNU,YO-EKK2-FRCC,28,0.04
7/24/2025 3:05:57,B012AO02EM,4F-I024-EY2R,1,0.04
7/24/2025 3:05:57,9189143078,12-3VTE-5T3Z,45,0.03
7/24/2025 3:05:57,B000FGECAI,Z3-ORV9-K8XD,-17,0.03
7/24/2025 3:05:57,B07T2PV79R,MR-727N-ZG8K,35,0.03
7/24/2025 3:05:57,B09NQ9ZHDQ,3Z-03PB-Q1A8,98,0.03
7/24/2025 3:05:57,B075WYWJ5L,2L-M26G-560I,34,0.02
7/24/2025 3:05:57,B0BBH71LQN,DO-QDI1-K7R9,47,0.02
7/24/2025 3:05:57,9189143051,79-CPJ6-DSG6,37,0.01
7/24/2025 3:05:57,B000Q351JG,4D-BI2L-5PZ8,6,0.01
7/24/2025 3:05:57,B0052VXJGO,D2-8SPY-Q095,24,0.01
7/24/2025 3:05:57,B072YZPBJ3,UR-Q7TM-1F3I,53,0.01
7/24/2025 3:05:57,B07BLX7YG9,JL-VTP2-JF3Q,8,0.01
7/24/2025 3:05:57,B07F1MFWV1,D0-C7C0-H6LN,224,0.01
7/24/2025 3:05:57,B07QLML4ZG,I5-DDJZ-N4EF,20,0.01
7/24/2025 3:05:57,B081QV8W38,AI-IG9I-YB5A,92,0.01
7/24/2025 3:05:57,B08563KQKG,WF-JLK1-5PKN,66,0.01
7/24/2025 3:05:57,B08M52B4M5,AX-NKNU-29C1,26,0.01
7/24/2025 3:05:57,B093FQYQJH,NN-TSZ1-X2RD,9,0.01
7/24/2025 3:05:57,B099FBD93Y,XJ-2FN3-M9FH,22,0.01
7/24/2025 3:05:57,B0BLQRDTLL,1W-8WI9-7AUU,25,0.01
7/24/2025 3:05:57,B0C4RR58SF,B1-4B2R-MBRP,13,0.01
7/24/2025 3:05:57,B0CJMRL1WT,7I-1717-OHRW,74,0.01
7/24/2025 3:05:57,B0D3J9C8NN,MF-TPXM-F8AF,-121,0.01
7/24/2025 3:05:57,B0D3JD4FFD,DV-USYD-8WR2,57,0.01
7/24/2025 3:05:57,B0D6W9DZX4,3X-EXDD-TD2K,-44,0.01
7/24/2025 3:05:57,B00000IU72,H6-E7MP-EBPD,,0
7/24/2025 3:05:57,B0001IWX7E,XE-27ZG-EZPZ,,0
7/24/2025 3:05:57,B0012B80HG,CX-SMCH-4DYA,,0
7/24/2025 3:05:57,B001ET78RY,D8-1A3E-I37F,,0
7/24/2025 3:05:57,B002HY4YSQ,JV-D1TI-6UF6,,0
7/24/2025 3:05:57,B004GFPFBO,7M-48OU-23X3,,0
7/24/2025 3:05:57,B004I2N5AS,L3-ZQ8U-A7LQ,,0
7/24/2025 3:05:57,B004ZMXOMA,5H-EJ59-AZPA,,0
7/24/2025 3:05:57,B005F5TRBI,FB-6FW0-Z82Q,,0
7/24/2025 3:05:57,B005NG23OW,RY-U14K-5XDR,51,0
7/24/2025 3:05:57,B0070Y60K8,KI-CR51-18J3,,0
7/24/2025 3:05:57,B007C3KBIY,JH-97NP-GJDG,,0
7/24/2025 3:05:57,B00BA4IOTY,DT-SPI3-IK34,,0
7/24/2025 3:05:57,B00BEUFYE2,9X-HL62-83C7,,0
7/24/2025 3:05:57,B00GI299M4,B7-JEPF-6CU7,247,0
7/24/2025 3:05:57,B00LXM3PGK,HS-R5IP-7E1C,,0
7/24/2025 3:05:57,B00O5NEUAY,QP-BCUW-E90M,137,0
7/24/2025 3:05:57,B00P82UZ6Y,D8-VDSF-LENN,,0
7/24/2025 3:05:57,B00S9IXBVU,X7-MY4W-H2I4,,0
7/25/2025 3:02:09,B07C8QSSR2,4U-9ZL6-9G0Y,26,7.08
7/25/2025 3:02:09,B08KFFY86W,VF-3T0K-DR5O,-6,6.62
7/25/2025 3:02:09,B092K24B2Q,H8-MI8Q-WG5C,25,4.32
7/25/2025 3:02:09,B00AOES9GE,XH-0LAE-FQO5,29,3.29
7/25/2025 3:02:09,B000PSB13C,6Q-9G2A-IKVV,22,3.08
7/25/2025 3:02:09,B0073TTHBY,MW-9K5M-VKW8,14,3.05
7/25/2025 3:02:09,B00ANP09LM,5M-QO6K-LNH0,34,2.64
7/25/2025 3:02:09,B0BHCWWGKS,7C-MBEY-QA37,-46,1.93
7/25/2025 3:02:09,B075XT2J8X,RZ-6ZL9-CZ7J,32,1.72
7/25/2025 3:02:09,B07J9JGZZV,Z7-26PV-O9LR,27,1.36
7/25/2025 3:02:09,B07QPB3T1J,3Z-45IC-N1H4,33,1.36
7/25/2025 3:02:09,B082DG6GJ6,NX-0Q7A-XR6H,-21,1.28
7/25/2025 3:02:09,B08FSDMVNP,EE-KTDC-KCFY,-15,1.12
7/25/2025 3:02:09,B08MQB42B3,LR-7GM6-1RCH,6,1.12
7/25/2025 3:02:09,B0D59LGPWS,86-0EBH-JQX6,8,1.07
7/25/2025 3:02:09,B0CRRPCT5P,0H-5V53-GPG4,37,1.05
7/25/2025 3:02:09,B003VTZAM0,XY-UM2X-TPS3,7,0.96
7/25/2025 3:02:09,B01NBDFDBC,7L-OT45-7LYB,23,0.75
7/25/2025 3:02:09,B07BC5J1WW,OI-0483-CBVX,63,0.74
7/25/2025 3:02:09,B0002TT36Q,W3-H7LU-CTRI,45,0.69
7/25/2025 3:02:09,B09MTXZY2Y,OW-ONY2-KNM7,6,0.67
7/25/2025 3:02:09,B09LDDFK4R,L5-PF3B-WHU4,23,0.65
7/25/2025 3:02:09,B07TGKYLLT,E4-HG4R-5022,49,0.64
7/25/2025 3:02:09,B09P24GP9M,RS-NSGK-AN7M,4,0.59
7/25/2025 3:02:09,B076VTQGGL,XY-SHVR-W7PG,67,0.57
7/25/2025 3:02:09,B07QQDMJ6M,EV-CHU5-XU3G,66,0.5
7/25/2025 3:02:09,B002KFZKZ8,2G-AYBQ-TUQG,17,0.46
7/25/2025 3:02:09,B00FO70GG2,MV-UNOG-CTUU,15,0.4
7/25/2025 3:02:09,B081SWQNFS,88-PT9Z-DP6C,212,0.34
7/25/2025 3:02:09,B003L6RJDQ,UE-BZE5-I0WM,56,0.33
7/25/2025 3:02:09,B00KB225MS,A9-2Y9G-M2K7,-25,0.33
7/25/2025 3:02:09,B0CNT2Z32S,TA-7DAZ-18PU,-5,0.3
7/25/2025 3:02:09,B00BUY54DI,FA-LRV6-YRFW,53,0.24
7/25/2025 3:02:09,B0BMKQKC3M,X1-APP3-4HQ6,56,0.24
7/25/2025 3:02:09,B07QXSDZJM,SC-LYFM-ORXK,46,0.23
7/25/2025 3:02:09,B00605WJ9O,6L-SDA9-P13J,8,0.22
7/25/2025 3:02:09,B00VQTO21M,DD-94AN-QL9L,82,0.22
7/25/2025 3:02:09,B0037B0C66,K5-QUBI-YTWD,-5,0.18
7/25/2025 3:02:09,B09M3RB8R1,0N-X5KF-213D,13,0.16
7/25/2025 3:02:09,B0001P0DLU,JB-RGB6-LZOJ,11,0.15
7/25/2025 3:02:09,B06XXDNH1P,SR-6OBB-WC03,12,0.15
7/25/2025 3:02:09,B010E25DI2,4F-HT42-FD26,25,0.14
7/25/2025 3:02:09,B079MFZL6K,98-MF34-BSCF,35,0.13
7/25/2025 3:02:09,B0009JJZ8A,GK-YI4S-C158,6,0.12
7/25/2025 3:02:09,B000FPU2SK,TK-E7QE-T40G,-2,0.12
7/25/2025 3:02:09,B0D3JC45CK,IB-U5FA-BO2Y,-28,0.11
7/25/2025 3:02:09,9188805646,LV-425G-BY4X,36,0.1
7/25/2025 3:02:09,B003SYNGE2,D1-LSS7-93U8,25,0.1
7/25/2025 3:02:09,B01CKK8CU2,BQ-O3OI-FTJU,118,0.1
7/25/2025 3:02:09,B0BWFT5RGN,0X-VJWI-4OT8,-64,0.08
7/25/2025 3:02:09,B0CS3VF4GK,GJ-2OZK-0GCA,33,0.08
7/25/2025 3:02:09,B07RRQX71T,FBA15K3QTGNT_unexpected_item_01,139,0.07
7/25/2025 3:02:09,B002DPGTF0,US-AK96-YFSB,113,0.06
7/25/2025 3:02:09,B08CVTBP81,UT-WXOQ-6CZL,-18,0.06
7/25/2025 3:02:09,B09M3PQRBG,GY-FO04-RDYL,12,0.06
7/25/2025 3:02:09,B09NQD4S5N,0R-GRRH-W0Z9,145,0.06
7/25/2025 3:02:09,B09NQDQ8X7,VO-A6AR-18YS,143,0.06
7/25/2025 3:02:09,B0BBH9MHBH,ZB-PV7O-TKUD,63,0.06
7/25/2025 3:02:09,B0001P15T4,AF-KIHX-ANYY,17,0.05
7/25/2025 3:02:09,B00D1V5FPU,8M-LM6B-F2Q5,23,0.05
7/25/2025 3:02:09,B08P63MSS9,TJ-6LOP-OPEU,82,0.05
7/25/2025 3:02:09,B0915M1DLF,SQ-7QYT-5D5B,66,0.05
7/25/2025 3:02:09,B0CP69JJGG,3B-3H3V-Z93T,-53,0.05
7/25/2025 3:02:09,B00BWU7MNU,YO-EKK2-FRCC,28,0.04
7/25/2025 3:02:09,B012AO02EM,4F-I024-EY2R,1,0.04
7/25/2025 3:02:09,9189143078,12-3VTE-5T3Z,45,0.03
7/25/2025 3:02:09,B000FGECAI,Z3-ORV9-K8XD,-17,0.03
7/25/2025 3:02:09,B07T2PV79R,MR-727N-ZG8K,35,0.03
7/25/2025 3:02:09,B09NQ9ZHDQ,3Z-03PB-Q1A8,98,0.03
7/25/2025 3:02:09,B075WYWJ5L,2L-M26G-560I,34,0.02
7/25/2025 3:02:09,B0BBH71LQN,DO-QDI1-K7R9,47,0.02
7/25/2025 3:02:09,9189143051,79-CPJ6-DSG6,37,0.01
7/25/2025 3:02:09,B000Q351JG,4D-BI2L-5PZ8,6,0.01
7/25/2025 3:02:09,B0052VXJGO,D2-8SPY-Q095,24,0.01
7/25/2025 3:02:09,B072YZPBJ3,UR-Q7TM-1F3I,53,0.01
7/25/2025 3:02:09,B07BLX7YG9,JL-VTP2-JF3Q,8,0.01
7/25/2025 3:02:09,B07F1MFWV1,D0-C7C0-H6LN,224,0.01
7/25/2025 3:02:09,B07QLML4ZG,I5-DDJZ-N4EF,20,0.01
7/25/2025 3:02:09,B081QV8W38,AI-IG9I-YB5A,92,0.01
7/25/2025 3:02:09,B08563KQKG,WF-JLK1-5PKN,66,0.01
7/25/2025 3:02:09,B08M52B4M5,AX-NKNU-29C1,26,0.01
7/25/2025 3:02:09,B093FQYQJH,NN-TSZ1-X2RD,9,0.01
7/25/2025 3:02:09,B099FBD93Y,XJ-2FN3-M9FH,22,0.01
7/25/2025 3:02:09,B0BLQRDTLL,1W-8WI9-7AUU,25,0.01
7/25/2025 3:02:09,B0C4RR58SF,B1-4B2R-MBRP,13,0.01
7/25/2025 3:02:09,B0CJMRL1WT,7I-1717-OHRW,74,0.01
7/25/2025 3:02:09,B0D3J9C8NN,MF-TPXM-F8AF,-121,0.01
7/25/2025 3:02:09,B0D3JD4FFD,DV-USYD-8WR2,57,0.01
7/25/2025 3:02:09,B0D6W9DZX4,3X-EXDD-TD2K,-44,0.01
7/25/2025 3:02:09,B00000IU72,H6-E7MP-EBPD,,0
7/25/2025 3:02:09,B0001IWX7E,XE-27ZG-EZPZ,,0
7/25/2025 3:02:09,B0012B80HG,CX-SMCH-4DYA,,0
7/25/2025 3:02:09,B001ET78RY,D8-1A3E-I37F,,0
7/25/2025 3:02:09,B002HY4YSQ,JV-D1TI-6UF6,,0
7/25/2025 3:02:09,B004GFPFBO,7M-48OU-23X3,,0
7/25/2025 3:02:09,B004I2N5AS,L3-ZQ8U-A7LQ,,0
7/25/2025 3:02:09,B004ZMXOMA,5H-EJ59-AZPA,,0
7/25/2025 3:02:09,B005F5TRBI,FB-6FW0-Z82Q,,0
7/25/2025 3:02:09,B005NG23OW,RY-U14K-5XDR,51,0
7/25/2025 3:02:09,B0070Y60K8,KI-CR51-18J3,,0
7/25/2025 3:02:09,B007C3KBIY,JH-97NP-GJDG,,0
7/25/2025 3:02:09,B00BA4IOTY,DT-SPI3-IK34,,0
7/25/2025 3:02:09,B00BEUFYE2,9X-HL62-83C7,,0
7/25/2025 3:02:09,B00GI299M4,B7-JEPF-6CU7,247,0
7/25/2025 3:02:09,B00LXM3PGK,HS-R5IP-7E1C,,0
7/25/2025 3:02:09,B00O5NEUAY,QP-BCUW-E90M,137,0
7/25/2025 3:02:09,B00P82UZ6Y,D8-VDSF-LENN,,0
7/25/2025 3:02:09,B00S9IXBVU,X7-MY4W-H2I4,,0
7/25/2025 3:02:09,B01JL0WRI2,K0-71JR-UNLF,,0
7/25/2025 3:02:09,B01N31JDVX,02-7AZG-O0CV,,0
7/25/2025 3:02:09,B071X4RKYL,YJ-WD59-WWA2,,0
7/25/2025 3:02:09,B074RQ8G8Z,Z9-FBUQ-EZN3,,0
7/25/2025 3:02:09,B07BBZZ8RC,WR-3V7D-BB7Z,,0
7/25/2025 3:02:09,B07BC1CMDK,A1-KSU1-GZMS,,0
7/25/2025 3:02:09,B07CN7NRF7,WJ-YHKC-EES5,,0
7/25/2025 3:02:09,B07DFB8DKB,MN-LXY0-1MMT,,0
7/25/2025 3:02:09,B07JXBDGJB,JE-D4LO-O2JD,,0
7/25/2025 3:02:09,B07QNL62Z2,XL-BFPF-CBW4,,0
7/25/2025 3:02:09,B07RXCFY28,ZJ-9IR6-7M3A,,0
7/25/2025 3:02:09,B07T9WVBZ2,8U-QPFH-3EKQ,,0
7/25/2025 3:02:09,B07W45L22P,81-3DY5-BFOR,,0
7/25/2025 3:02:09,B07XSLL4YW,VU-UQNN-35C8,,0
7/25/2025 3:02:09,B086763VT8,GA-9DTN-9O1E,,0
7/25/2025 3:02:09,B088FKCDV6,U4-61J7-ERHI,86,0
7/25/2025 3:02:09,B0897VHKW6,BL-WX51-KQOK,,0
7/26/2025 3:02:09,B07C8QSSR2,4U-9ZL6-9G0Y,26,7.08
7/26/2025 3:02:09,B08KFFY86W,VF-3T0K-DR5O,-6,6.62
7/26/2025 3:02:09,B092K24B2Q,H8-MI8Q-WG5C,25,4.32
7/26/2025 3:02:09,B00AOES9GE,XH-0LAE-FQO5,29,3.29
7/26/2025 3:02:09,B000PSB13C,6Q-9G2A-IKVV,22,3.08
7/26/2025 3:02:09,B0073TTHBY,MW-9K5M-VKW8,14,3.05
7/26/2025 3:02:09,B00ANP09LM,5M-QO6K-LNH0,34,2.64
7/26/2025 3:02:09,B0BHCWWGKS,7C-MBEY-QA37,-46,1.93
7/26/2025 3:02:09,B075XT2J8X,RZ-6ZL9-CZ7J,32,1.72
7/26/2025 3:02:09,B07J9JGZZV,Z7-26PV-O9LR,27,1.36
7/26/2025 3:02:09,B07QPB3T1J,3Z-45IC-N1H4,33,1.36
7/26/2025 3:02:09,B082DG6GJ6,NX-0Q7A-XR6H,-21,1.28
7/26/2025 3:02:09,B08FSDMVNP,EE-KTDC-KCFY,-15,1.12
7/26/2025 3:02:09,B08MQB42B3,LR-7GM6-1RCH,6,1.12
7/26/2025 3:02:09,B0D59LGPWS,86-0EBH-JQX6,8,1.07
7/26/2025 3:02:09,B0CRRPCT5P,0H-5V53-GPG4,37,1.05
7/26/2025 3:02:09,B003VTZAM0,XY-UM2X-TPS3,7,0.96
7/26/2025 3:02:09,B01NBDFDBC,7L-OT45-7LYB,23,0.75
7/26/2025 3:02:09,B07BC5J1WW,OI-0483-CBVX,63,0.74
7/26/2025 3:02:09,B0002TT36Q,W3-H7LU-CTRI,45,0.69
7/26/2025 3:02:09,B09MTXZY2Y,OW-ONY2-KNM7,6,0.67
7/26/2025 3:02:09,B09LDDFK4R,L5-PF3B-WHU4,23,0.65
7/26/2025 3:02:09,B07TGKYLLT,E4-HG4R-5022,49,0.64
7/26/2025 3:02:09,B09P24GP9M,RS-NSGK-AN7M,4,0.59
7/26/2025 3:02:09,B076VTQGGL,XY-SHVR-W7PG,67,0.57
7/26/2025 3:02:09,B07QQDMJ6M,EV-CHU5-XU3G,66,0.5
7/26/2025 3:02:09,B002KFZKZ8,2G-AYBQ-TUQG,17,0.46
7/26/2025 3:02:09,B00FO70GG2,MV-UNOG-CTUU,15,0.4
7/26/2025 3:02:09,B081SWQNFS,88-PT9Z-DP6C,212,0.34
7/26/2025 3:02:09,B003L6RJDQ,UE-BZE5-I0WM,56,0.33
7/26/2025 3:02:09,B00KB225MS,A9-2Y9G-M2K7,-25,0.33
7/26/2025 3:02:09,B0CNT2Z32S,TA-7DAZ-18PU,-5,0.3
7/26/2025 3:02:09,B00BUY54DI,FA-LRV6-YRFW,53,0.24
7/26/2025 3:02:09,B0BMKQKC3M,X1-APP3-4HQ6,56,0.24
7/26/2025 3:02:09,B07QXSDZJM,SC-LYFM-ORXK,46,0.23
7/26/2025 3:02:09,B00605WJ9O,6L-SDA9-P13J,8,0.22
7/26/2025 3:02:09,B00VQTO21M,DD-94AN-QL9L,82,0.22
7/26/2025 3:02:09,B0037B0C66,K5-QUBI-YTWD,-5,0.18
7/26/2025 3:02:09,B09M3RB8R1,0N-X5KF-213D,13,0.16
7/26/2025 3:02:09,B0001P0DLU,JB-RGB6-LZOJ,11,0.15
7/26/2025 3:02:09,B06XXDNH1P,SR-6OBB-WC03,12,0.15
7/26/2025 3:02:09,B010E25DI2,4F-HT42-FD26,25,0.14
7/26/2025 3:02:09,B079MFZL6K,98-MF34-BSCF,35,0.13
7/26/2025 3:02:09,B0009JJZ8A,GK-YI4S-C158,6,0.12
7/26/2025 3:02:09,B000FPU2SK,TK-E7QE-T40G,-2,0.12
7/26/2025 3:02:09,B0D3JC45CK,IB-U5FA-BO2Y,-28,0.11
7/26/2025 3:02:09,9188805646,LV-425G-BY4X,36,0.1
7/26/2025 3:02:09,B003SYNGE2,D1-LSS7-93U8,25,0.1
7/26/2025 3:02:09,B01CKK8CU2,BQ-O3OI-FTJU,118,0.1
7/26/2025 3:02:09,B0BWFT5RGN,0X-VJWI-4OT8,-64,0.08
7/26/2025 3:02:09,B0CS3VF4GK,GJ-2OZK-0GCA,33,0.08
7/26/2025 3:02:09,B07RRQX71T,FBA15K3QTGNT_unexpected_item_01,139,0.07
7/26/2025 3:02:09,B002DPGTF0,US-AK96-YFSB,113,0.06
7/26/2025 3:02:09,B08CVTBP81,UT-WXOQ-6CZL,-18,0.06
7/26/2025 3:02:09,B09M3PQRBG,GY-FO04-RDYL,12,0.06
7/26/2025 3:02:09,B09NQD4S5N,0R-GRRH-W0Z9,145,0.06
7/26/2025 3:02:09,B09NQDQ8X7,VO-A6AR-18YS,143,0.06
7/26/2025 3:02:09,B0BBH9MHBH,ZB-PV7O-TKUD,63,0.06
7/26/2025 3:02:09,B0001P15T4,AF-KIHX-ANYY,17,0.05
7/26/2025 3:02:09,B00D1V5FPU,8M-LM6B-F2Q5,23,0.05
7/26/2025 3:02:09,B08P63MSS9,TJ-6LOP-OPEU,82,0.05
7/26/2025 3:02:09,B0915M1DLF,SQ-7QYT-5D5B,66,0.05
7/26/2025 3:02:09,B0CP69JJGG,3B-3H3V-Z93T,-53,0.05
7/26/2025 3:02:09,B00BWU7MNU,YO-EKK2-FRCC,28,0.04
7/26/2025 3:02:09,B012AO02EM,4F-I024-EY2R,1,0.04
7/26/2025 3:02:09,9189143078,12-3VTE-5T3Z,45,0.03
7/26/2025 3:02:09,B000FGECAI,Z3-ORV9-K8XD,-17,0.03
7/26/2025 3:02:09,B07T2PV79R,MR-727N-ZG8K,35,0.03
7/26/2025 3:02:09,B09NQ9ZHDQ,3Z-03PB-Q1A8,98,0.03
7/26/2025 3:02:09,B075WYWJ5L,2L-M26G-560I,34,0.02
7/26/2025 3:02:09,B0BBH71LQN,DO-QDI1-K7R9,47,0.02
7/26/2025 3:02:09,9189143051,79-CPJ6-DSG6,37,0.01
7/26/2025 3:02:09,B000Q351JG,4D-BI2L-5PZ8,6,0.01
7/26/2025 3:02:09,B0052VXJGO,D2-8SPY-Q095,24,0.01
7/26/2025 3:02:09,B072YZPBJ3,UR-Q7TM-1F3I,53,0.01
7/26/2025 3:02:09,B07BLX7YG9,JL-VTP2-JF3Q,8,0.01
7/26/2025 3:02:09,B07F1MFWV1,D0-C7C0-H6LN,224,0.01
7/26/2025 3:02:09,B07QLML4ZG,I5-DDJZ-N4EF,20,0.01
7/26/2025 3:02:09,B081QV8W38,AI-IG9I-YB5A,92,0.01
7/26/2025 3:02:09,B08563KQKG,WF-JLK1-5PKN,66,0.01
7/26/2025 3:02:09,B08M52B4M5,AX-NKNU-29C1,26,0.01
7/26/2025 3:02:09,B093FQYQJH,NN-TSZ1-X2RD,9,0.01
7/26/2025 3:02:09,B099FBD93Y,XJ-2FN3-M9FH,22,0.01
7/26/2025 3:02:09,B0BLQRDTLL,1W-8WI9-7AUU,25,0.01
7/26/2025 3:02:09,B0C4RR58SF,B1-4B2R-MBRP,13,0.01
7/26/2025 3:02:09,B0CJMRL1WT,7I-1717-OHRW,74,0.01
7/26/2025 3:02:09,B0D3J9C8NN,MF-TPXM-F8AF,-121,0.01
7/26/2025 3:02:09,B0D3JD4FFD,DV-USYD-8WR2,57,0.01
7/26/2025 3:02:09,B0D6W9DZX4,3X-EXDD-TD2K,-44,0.01
7/26/2025 3:02:09,B00000IU72,H6-E7MP-EBPD,,0
7/26/2025 3:02:09,B0001IWX7E,XE-27ZG-EZPZ,,0
7/26/2025 3:02:09,B0012B80HG,CX-SMCH-4DYA,,0
7/26/2025 3:02:09,B001ET78RY,D8-1A3E-I37F,,0
7/26/2025 3:02:09,B002HY4YSQ,JV-D1TI-6UF6,,0
7/26/2025 3:02:09,B004GFPFBO,7M-48OU-23X3,,0
7/26/2025 3:02:09,B004I2N5AS,L3-ZQ8U-A7LQ,,0
7/26/2025 3:02:09,B004ZMXOMA,5H-EJ59-AZPA,,0
7/26/2025 3:02:09,B005F5TRBI,FB-6FW0-Z82Q,,0
7/26/2025 3:02:09,B005NG23OW,RY-U14K-5XDR,51,0
7/26/2025 3:02:09,B0070Y60K8,KI-CR51-18J3,,0
7/26/2025 3:02:09,B007C3KBIY,JH-97NP-GJDG,,0
7/26/2025 3:02:09,B00BA4IOTY,DT-SPI3-IK34,,0
7/26/2025 3:02:09,B00BEUFYE2,9X-HL62-83C7,,0
7/26/2025 3:02:09,B00GI299M4,B7-JEPF-6CU7,247,0
7/26/2025 3:02:09,B00LXM3PGK,HS-R5IP-7E1C,,0
7/26/2025 3:02:09,B00O5NEUAY,QP-BCUW-E90M,137,0
7/26/2025 3:02:09,B00P82UZ6Y,D8-VDSF-LENN,,0
7/26/2025 3:02:09,B00S9IXBVU,X7-MY4W-H2I4,,0
7/26/2025 3:02:09,B01JL0WRI2,K0-71JR-UNLF,,0
7/26/2025 3:02:09,B01N31JDVX,02-7AZG-O0CV,,0
7/26/2025 3:02:09,B071X4RKYL,YJ-WD59-WWA2,,0
7/26/2025 3:02:09,B074RQ8G8Z,Z9-FBUQ-EZN3,,0
7/26/2025 3:02:09,B07BBZZ8RC,WR-3V7D-BB7Z,,0
7/26/2025 3:02:09,B07BC1CMDK,A1-KSU1-GZMS,,0
7/26/2025 3:02:09,B07CN7NRF7,WJ-YHKC-EES5,,0
7/26/2025 3:02:09,B07DFB8DKB,MN-LXY0-1MMT,,0
7/26/2025 3:02:09,B07JXBDGJB,JE-D4LO-O2JD,,0
7/26/2025 3:02:09,B07QNL62Z2,XL-BFPF-CBW4,,0
7/26/2025 3:02:09,B07RXCFY28,ZJ-9IR6-7M3A,,0
7/27/2025 3:02:08,B07C8QSSR2,4U-9ZL6-9G0Y,26,7.08
7/27/2025 3:02:08,B08KFFY86W,VF-3T0K-DR5O,-6,6.62
7/27/2025 3:02:08,B092K24B2Q,H8-MI8Q-WG5C,25,4.32
7/27/2025 3:02:08,B00AOES9GE,XH-0LAE-FQO5,29,3.29
7/27/2025 3:02:08,B000PSB13C,6Q-9G2A-IKVV,22,3.08
7/27/2025 3:02:08,B0073TTHBY,MW-9K5M-VKW8,14,3.05
7/27/2025 3:02:08,B00ANP09LM,5M-QO6K-LNH0,34,2.64
7/27/2025 3:02:08,B0BHCWWGKS,7C-MBEY-QA37,-46,1.93
7/27/2025 3:02:08,B075XT2J8X,RZ-6ZL9-CZ7J,32,1.72
